th; recall; fpr; f1_score; precision
0.01; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.02; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.03; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.04; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.05; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.060000000000000005; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.06999999999999999; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.08; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.09; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.09999999999999999; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.11; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.12; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.13; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.14; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.15000000000000002; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.16; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.17; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.18000000000000002; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.19; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.2; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.21000000000000002; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.22; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.23; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.24000000000000002; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.25; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.26; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.27; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.28; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.29000000000000004; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.3; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.31; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.32; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.33; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.34; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.35000000000000003; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.36000000000000004; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.37; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.38; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.39; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.4; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.41000000000000003; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.42000000000000004; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.43; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.44; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.45; 0.9999999996666666; 0.9999999999761906; 0.12499999987760416; 0.06666666666518518
0.46; 0.9999999996666666; 0.9761904761672336; 0.12765957434314168; 0.0681818181802686
